date,region,product,sales,quantity,customer_age,satisfaction_score,date_year,date_month,date_day,date_dayofweek,date_quarter,sales_bin,quantity_bin,customer_age_bin,satisfaction_score_bin,date_month_bin,date_day_bin,date_dayofweek_bin,sales_per_quantity,sales_per_customer_age,sales_per_satisfaction_score,sales_per_date_year,sales_per_date_month
2024-07-05,East,Product C,3540,65,32,3.86,2024,7,5,4,3,Q4,Q4,Q2,Q4,Q3,Q1,Q3,54.46153846153846,110.625,917.098445595855,1.7490118577075098,505.7142857142857
2024-07-06,North,Product B,923,22,34,4.29,2024,7,6,5,3,Q1,Q2,Q2,Q5,Q3,Q1,Q4,41.95454545454545,27.147058823529413,215.15151515151516,0.4560276679841897,131.85714285714286
2024-07-07,East,Product D,1028,90,40,4.22,2024,7,7,6,3,Q1,Q5,Q3,Q5,Q3,Q1,Q5,11.422222222222222,25.7,243.60189573459718,0.5079051383399209,146.85714285714286
2024-07-08,North,Product D,233,82,41,3.21,2024,7,8,0,3,Q1,Q5,Q3,Q3,Q3,Q2,Q1,2.841463414634146,5.682926829268292,72.58566978193147,0.11511857707509882,33.285714285714285
2024-07-09,West,Product B,2205,50,62,3.08,2024,7,9,1,3,Q3,Q3,Q4,Q3,Q3,Q2,Q1,44.1,35.564516129032256,715.9090909090909,1.0894268774703557,315.0
2024-07-10,West,Product B,3727,14,36,1.57,2024,7,10,2,3,Q4,Q1,Q2,Q1,Q3,Q2,Q2,266.2142857142857,103.52777777777777,2373.8853503184714,1.841403162055336,532.4285714285714
2024-07-11,North,Product A,4880,64,22,4.1,2024,7,11,3,3,Q5,Q4,Q1,Q4,Q3,Q2,Q3,76.25,221.8181818181818,1190.2439024390244,2.411067193675889,697.1428571428571
2024-07-12,West,Product D,1952,47,49,2.09,2024,7,12,4,3,Q2,Q3,Q3,Q2,Q3,Q2,Q3,41.53191489361702,39.83673469387755,933.9712918660288,0.9644268774703557,278.85714285714283
2024-07-13,East,Product A,4275,29,61,2.99,2024,7,13,5,3,Q5,Q2,Q4,Q3,Q3,Q2,Q4,147.41379310344828,70.08196721311475,1429.7658862876253,2.1121541501976284,610.7142857142857
2024-07-14,West,Product C,3033,76,18,2.14,2024,7,14,6,3,Q3,Q4,Q1,Q2,Q3,Q3,Q5,39.9078947368421,168.5,1417.289719626168,1.4985177865612649,433.2857142857143
2024-07-15,South,Product B,3384,36,40,1.54,2024,7,15,0,3,Q4,Q2,Q3,Q1,Q3,Q3,Q1,94.0,84.6,2197.402597402597,1.6719367588932805,483.42857142857144
2024-07-16,West,Product A,4398,99,54,3.0,2024,7,16,1,3,Q5,Q5,Q4,Q3,Q3,Q3,Q1,44.42424242424242,81.44444444444444,1466.0,2.1729249011857705,628.2857142857143
2024-07-17,South,Product B,2911,52,25,1.22,2024,7,17,2,3,Q3,Q3,Q1,Q1,Q3,Q3,Q2,55.98076923076923,116.44,2386.065573770492,1.4382411067193677,415.85714285714283
2024-07-18,East,Product A,1350,76,30,3.99,2024,7,18,3,3,Q2,Q4,Q2,Q4,Q3,Q3,Q3,17.763157894736842,45.0,338.3458646616541,0.6669960474308301,192.85714285714286
2024-07-19,West,Product C,3612,7,25,2.27,2024,7,19,4,3,Q4,Q1,Q1,Q2,Q3,Q3,Q3,516.0,144.48,1591.1894273127753,1.784584980237154,516.0
2024-07-20,West,Product C,1356,29,74,1.0,2024,7,20,5,3,Q2,Q2,Q5,Q1,Q3,Q4,Q4,46.758620689655174,18.324324324324323,1356.0,0.6699604743083004,193.71428571428572
2024-07-21,West,Product E,3476,11,40,3.04,2024,7,21,6,3,Q4,Q1,Q3,Q3,Q3,Q4,Q5,316.0,86.9,1143.421052631579,1.7173913043478262,496.57142857142856
2024-07-22,East,Product D,3586,33,60,1.19,2024,7,22,0,3,Q4,Q2,Q4,Q1,Q3,Q4,Q1,108.66666666666667,59.766666666666666,3013.4453781512607,1.7717391304347827,512.2857142857143
2024-07-23,East,Product E,3684,6,18,2.1,2024,7,23,1,3,Q4,Q1,Q1,Q2,Q3,Q4,Q1,614.0,204.66666666666666,1754.2857142857142,1.8201581027667983,526.2857142857143
2024-07-24,South,Product D,1496,79,62,3.0,2024,7,24,2,3,Q2,Q4,Q4,Q3,Q3,Q4,Q2,18.936708860759495,24.129032258064516,498.6666666666667,0.7391304347826086,213.71428571428572
2024-07-25,North,Product C,3737,32,68,1.25,2024,7,25,3,3,Q4,Q2,Q5,Q1,Q3,Q4,Q3,116.78125,54.955882352941174,2989.6,1.8463438735177866,533.8571428571429
2024-07-26,East,Product A,3430,51,41,4.36,2024,7,26,4,3,Q4,Q3,Q3,Q5,Q3,Q5,Q3,67.25490196078431,83.65853658536585,786.697247706422,1.6946640316205535,490.0
2024-07-27,West,Product B,2803,75,52,1.02,2024,7,27,5,3,Q3,Q4,Q4,Q1,Q3,Q5,Q4,37.373333333333335,53.90384615384615,2748.0392156862745,1.3848814229249011,400.42857142857144
2024-07-28,South,Product C,570,58,41,1.99,2024,7,28,6,3,Q1,Q3,Q3,Q2,Q3,Q5,Q5,9.827586206896552,13.902439024390244,286.4321608040201,0.2816205533596838,81.42857142857143
2024-07-29,West,Product C,1453,87,34,3.96,2024,7,29,0,3,Q2,Q5,Q2,Q4,Q3,Q5,Q1,16.701149425287355,42.73529411764706,366.9191919191919,0.7178853754940712,207.57142857142858
2024-07-30,West,Product A,2883,26,22,2.27,2024,7,30,1,3,Q3,Q2,Q1,Q2,Q3,Q5,Q1,110.88461538461539,131.04545454545453,1270.044052863436,1.4244071146245059,411.85714285714283
2024-07-31,East,Product C,2931,98,37,1.41,2024,7,31,2,3,Q3,Q5,Q2,Q1,Q3,Q5,Q2,29.908163265306122,79.21621621621621,2078.723404255319,1.4481225296442688,418.7142857142857
2024-08-01,North,Product C,457,46,38,2.44,2024,8,1,3,3,Q1,Q3,Q2,Q2,Q4,Q1,Q3,9.934782608695652,12.026315789473685,187.29508196721312,0.2257905138339921,57.125
2024-08-02,West,Product A,3119,98,57,2.08,2024,8,2,4,3,Q4,Q5,Q4,Q2,Q4,Q1,Q3,31.8265306122449,54.719298245614034,1499.5192307692307,1.5410079051383399,389.875
2024-08-03,East,Product C,767,29,48,4.37,2024,8,3,5,3,Q1,Q2,Q3,Q5,Q4,Q1,Q4,26.448275862068964,15.979166666666666,175.51487414187642,0.37895256916996045,95.875
2024-08-04,South,Product D,4568,4,63,3.0,2024,8,4,6,3,Q5,Q1,Q5,Q3,Q4,Q1,Q5,1142.0,72.5079365079365,1522.6666666666667,2.2569169960474307,571.0
2024-08-05,West,Product D,1245,81,53,4.16,2024,8,5,0,3,Q2,Q4,Q4,Q4,Q4,Q1,Q1,15.37037037037037,23.49056603773585,299.27884615384613,0.6151185770750988,155.625
2024-08-06,South,Product D,4285,99,28,4.57,2024,8,6,1,3,Q5,Q5,Q1,Q5,Q4,Q1,Q1,43.282828282828284,153.03571428571428,937.6367614879649,2.117094861660079,535.625
2024-08-07,East,Product D,3819,13,69,2.74,2024,8,7,2,3,Q4,Q1,Q5,Q3,Q4,Q1,Q2,293.7692307692308,55.34782608695652,1393.7956204379561,1.8868577075098814,477.375
2024-08-08,East,Product C,2845,39,32,4.64,2024,8,8,3,3,Q3,Q2,Q2,Q5,Q4,Q2,Q3,72.94871794871794,88.90625,613.146551724138,1.4056324110671936,355.625
2024-08-09,East,Product B,639,15,36,2.51,2024,8,9,4,3,Q1,Q1,Q2,Q2,Q4,Q2,Q3,42.6,17.75,254.58167330677293,0.3157114624505929,79.875
2024-08-10,East,Product D,2879,29,24,4.86,2024,8,10,5,3,Q3,Q2,Q1,Q5,Q4,Q2,Q4,99.27586206896552,119.95833333333333,592.3868312757202,1.4224308300395256,359.875
2024-08-11,East,Product D,4236,29,68,1.36,2024,8,11,6,3,Q5,Q2,Q5,Q1,Q4,Q2,Q5,146.06896551724137,62.294117647058826,3114.705882352941,2.0928853754940713,529.5
2024-08-12,North,Product C,4935,75,45,3.0,2024,8,12,0,3,Q5,Q4,Q3,Q3,Q4,Q2,Q1,65.8,109.66666666666667,1645.0,2.4382411067193677,616.875
2024-08-13,South,Product E,3875,32,68,2.98,2024,8,13,1,3,Q4,Q2,Q5,Q3,Q4,Q2,Q1,121.09375,56.98529411764706,1300.3355704697988,1.9145256916996047,484.375
2024-08-14,North,Product C,2608,2,60,2.55,2024,8,14,2,3,Q3,Q1,Q4,Q2,Q4,Q3,Q2,1304.0,43.46666666666667,1022.7450980392158,1.2885375494071147,326.0
2024-08-15,South,Product A,2879,47,22,3.53,2024,8,15,3,3,Q3,Q3,Q1,Q4,Q4,Q3,Q3,61.255319148936174,130.86363636363637,815.5807365439094,1.4224308300395256,359.875
2024-08-16,West,Product D,1024,78,22,3.82,2024,8,16,4,3,Q1,Q4,Q1,Q4,Q4,Q3,Q3,13.128205128205128,46.54545454545455,268.0628272251309,0.5059288537549407,128.0
2024-08-17,West,Product A,3056,84,47,1.02,2024,8,17,5,3,Q3,Q5,Q3,Q1,Q4,Q3,Q4,36.38095238095238,65.02127659574468,2996.078431372549,1.5098814229249011,382.0
2024-08-18,South,Product D,1681,22,71,1.67,2024,8,18,6,3,Q2,Q2,Q5,Q1,Q4,Q3,Q5,76.4090909090909,23.676056338028168,1006.5868263473054,0.8305335968379447,210.125
2024-08-19,West,Product E,3424,75,49,3.85,2024,8,19,0,3,Q4,Q4,Q3,Q4,Q4,Q3,Q1,45.653333333333336,69.87755102040816,889.3506493506493,1.691699604743083,428.0
2024-08-20,West,Product B,4585,27,25,3.67,2024,8,20,1,3,Q5,Q2,Q1,Q4,Q4,Q4,Q1,169.8148148148148,183.4,1249.3188010899182,2.2653162055335967,573.125
2024-08-21,West,Product E,355,67,27,4.86,2024,8,21,2,3,Q1,Q4,Q1,Q5,Q4,Q4,Q2,5.298507462686567,13.148148148148149,73.04526748971193,0.17539525691699603,44.375
2024-08-22,North,Product C,4904,81,55,4.04,2024,8,22,3,3,Q5,Q4,Q4,Q4,Q4,Q4,Q3,60.54320987654321,89.16363636363636,1213.8613861386139,2.4229249011857705,613.0
2024-08-23,North,Product C,1938,56,64,4.8,2024,8,23,4,3,Q2,Q3,Q5,Q5,Q4,Q4,Q3,34.607142857142854,30.28125,403.75,0.9575098814229249,242.25
2024-08-24,East,Product A,2044,92,49,3.81,2024,8,24,5,3,Q2,Q5,Q3,Q4,Q4,Q4,Q4,22.217391304347824,41.714285714285715,536.4829396325459,1.0098814229249011,255.5
2024-08-25,South,Product A,109,93,65,2.19,2024,8,25,6,3,Q1,Q5,Q5,Q2,Q4,Q4,Q5,1.1720430107526882,1.676923076923077,49.7716894977169,0.053853754940711464,13.625
2024-08-26,West,Product C,2971,21,45,1.42,2024,8,26,0,3,Q3,Q2,Q3,Q1,Q4,Q5,Q1,141.47619047619048,66.02222222222223,2092.2535211267605,1.467885375494071,371.375
2024-08-27,South,Product C,897,47,34,4.13,2024,8,27,1,3,Q1,Q3,Q2,Q4,Q4,Q5,Q1,19.085106382978722,26.38235294117647,217.19128329297823,0.4431818181818182,112.125
2024-08-28,East,Product C,1115,80,48,3.58,2024,8,28,2,3,Q1,Q4,Q3,Q4,Q4,Q5,Q2,13.9375,23.229166666666668,311.45251396648047,0.5508893280632411,139.375
2024-08-29,East,Product D,1924,59,25,1.19,2024,8,29,3,3,Q2,Q3,Q1,Q1,Q4,Q5,Q3,32.610169491525426,76.96,1616.8067226890757,0.950592885375494,240.5
2024-08-30,West,Product E,4569,84,57,2.44,2024,8,30,4,3,Q5,Q5,Q4,Q2,Q4,Q5,Q3,54.392857142857146,80.15789473684211,1872.5409836065573,2.257411067193676,571.125
2024-08-31,East,Product D,3236,6,42,4.83,2024,8,31,5,3,Q4,Q1,Q3,Q5,Q4,Q5,Q4,539.3333333333334,77.04761904761905,669.9792960662526,1.598814229249012,404.5
2024-09-01,West,Product B,2293,19,26,3.0,2024,9,1,6,3,Q3,Q1,Q1,Q3,Q4,Q1,Q5,120.6842105263158,88.1923076923077,764.3333333333334,1.132905138339921,254.77777777777777
2024-09-02,East,Product D,323,57,19,2.73,2024,9,2,0,3,Q1,Q3,Q1,Q3,Q4,Q1,Q1,5.666666666666667,17.0,118.31501831501832,0.15958498023715414,35.888888888888886
2024-09-03,East,Product C,4258,69,32,2.83,2024,9,3,1,3,Q5,Q4,Q2,Q3,Q4,Q1,Q1,61.710144927536234,133.0625,1504.5936395759718,2.1037549407114624,473.1111111111111
2024-09-04,West,Product D,4025,3,67,1.84,2024,9,4,2,3,Q5,Q1,Q5,Q1,Q4,Q1,Q2,1341.6666666666667,60.07462686567164,2187.5,1.9886363636363635,447.22222222222223
2024-09-05,East,Product A,4884,1,20,2.47,2024,9,5,3,3,Q5,Q1,Q1,Q2,Q4,Q1,Q3,4884.0,244.2,1977.3279352226718,2.4130434782608696,542.6666666666666
2024-09-06,East,Product C,4100,58,66,2.48,2024,9,6,4,3,Q5,Q3,Q5,Q2,Q4,Q1,Q3,70.6896551724138,62.121212121212125,1653.225806451613,2.025691699604743,455.55555555555554
2024-09-07,East,Product E,1733,38,53,1.21,2024,9,7,5,3,Q2,Q2,Q4,Q1,Q4,Q1,Q4,45.60526315789474,32.698113207547166,1432.2314049586778,0.8562252964426877,192.55555555555554
2024-09-08,South,Product D,2252,15,21,3.0,2024,9,8,6,3,Q3,Q1,Q1,Q3,Q4,Q2,Q5,150.13333333333333,107.23809523809524,750.6666666666666,1.1126482213438735,250.22222222222223
2024-09-09,North,Product C,610,34,31,2.67,2024,9,9,0,3,Q1,Q2,Q2,Q2,Q4,Q2,Q1,17.941176470588236,19.677419354838708,228.46441947565543,0.30138339920948615,67.77777777777777
2024-09-10,South,Product A,484,61,58,4.29,2024,9,10,1,3,Q1,Q4,Q4,Q5,Q4,Q2,Q1,7.934426229508197,8.344827586206897,112.82051282051282,0.2391304347826087,53.77777777777778
2024-09-11,East,Product A,504,35,58,4.4,2024,9,11,2,3,Q1,Q2,Q4,Q5,Q4,Q2,Q2,14.4,8.689655172413794,114.54545454545453,0.2490118577075099,56.0
2024-09-12,North,Product D,4713,64,42,1.85,2024,9,12,3,3,Q5,Q4,Q3,Q1,Q4,Q2,Q3,73.640625,112.21428571428571,2547.5675675675675,2.3285573122529644,523.6666666666666
2024-09-13,South,Product C,4671,25,72,3.63,2024,9,13,4,3,Q5,Q2,Q5,Q4,Q4,Q2,Q3,186.84,64.875,1286.7768595041323,2.307806324110672,519.0
2024-09-14,South,Product E,2100,24,67,2.89,2024,9,14,5,3,Q2,Q2,Q5,Q3,Q4,Q3,Q4,87.5,31.34328358208955,726.643598615917,1.0375494071146245,233.33333333333334
2024-09-15,South,Product B,2856,12,27,4.52,2024,9,15,6,3,Q3,Q1,Q1,Q5,Q4,Q3,Q5,238.0,105.77777777777777,631.8584070796461,1.4110671936758894,317.3333333333333
2024-09-16,West,Product A,1768,18,38,1.86,2024,9,16,0,3,Q2,Q1,Q2,Q1,Q4,Q3,Q1,98.22222222222223,46.526315789473685,950.5376344086021,0.8735177865612648,196.44444444444446
2024-09-17,East,Product B,1560,15,53,3.71,2024,9,17,1,3,Q2,Q1,Q4,Q4,Q4,Q3,Q1,104.0,29.433962264150942,420.4851752021563,0.7707509881422925,173.33333333333334
2024-09-18,East,Product E,3736,80,29,3.43,2024,9,18,2,3,Q4,Q4,Q1,Q4,Q4,Q3,Q2,46.7,128.82758620689654,1089.2128279883382,1.8458498023715415,415.1111111111111
2024-09-19,North,Product D,2824,27,44,2.18,2024,9,19,3,3,Q3,Q2,Q3,Q2,Q4,Q3,Q3,104.5925925925926,64.18181818181819,1295.4128440366972,1.3952569169960474,313.77777777777777
2024-09-20,South,Product A,4909,72,57,1.55,2024,9,20,4,3,Q5,Q4,Q4,Q1,Q4,Q4,Q3,68.18055555555556,86.12280701754386,3167.0967741935483,2.425395256916996,545.4444444444445
2024-09-21,East,Product B,4278,60,19,3.61,2024,9,21,5,3,Q5,Q3,Q1,Q4,Q4,Q4,Q4,71.3,225.1578947368421,1185.0415512465374,2.1136363636363638,475.3333333333333
2024-09-22,South,Product A,2148,46,71,3.95,2024,9,22,6,3,Q2,Q3,Q5,Q4,Q4,Q4,Q5,46.69565217391305,30.253521126760564,543.7974683544304,1.0612648221343874,238.66666666666666
2024-09-23,East,Product B,4246,89,30,2.26,2024,9,23,0,3,Q5,Q5,Q2,Q2,Q4,Q4,Q1,47.70786516853933,141.53333333333333,1878.7610619469028,2.097826086956522,471.77777777777777
2024-09-24,South,Product C,4880,17,70,3.58,2024,9,24,1,3,Q5,Q1,Q5,Q4,Q4,Q4,Q1,287.05882352941177,69.71428571428571,1363.1284916201116,2.411067193675889,542.2222222222222
2024-09-25,East,Product C,816,93,49,2.58,2024,9,25,2,3,Q1,Q5,Q3,Q2,Q4,Q4,Q2,8.774193548387096,16.653061224489797,316.27906976744185,0.4031620553359684,90.66666666666667
2024-09-26,North,Product D,4644,53,48,3.85,2024,9,26,3,3,Q5,Q3,Q3,Q4,Q4,Q5,Q3,87.62264150943396,96.75,1206.2337662337661,2.294466403162055,516.0
2024-09-27,South,Product E,4683,8,33,1.8,2024,9,27,4,3,Q5,Q1,Q2,Q1,Q4,Q5,Q3,585.375,141.9090909090909,2601.6666666666665,2.313735177865613,520.3333333333334
2024-09-28,East,Product A,1923,79,49,4.56,2024,9,28,5,3,Q2,Q4,Q3,Q5,Q4,Q5,Q4,24.341772151898734,39.244897959183675,421.71052631578954,0.950098814229249,213.66666666666666
2024-09-29,North,Product E,2181,27,49,2.15,2024,9,29,6,3,Q3,Q2,Q3,Q2,Q4,Q5,Q5,80.77777777777777,44.51020408163265,1014.4186046511628,1.0775691699604744,242.33333333333334
2024-09-30,North,Product B,3519,46,51,2.47,2024,9,30,0,3,Q4,Q3,Q3,Q2,Q4,Q5,Q1,76.5,69.0,1424.6963562753035,1.7386363636363635,391.0
2024-10-01,East,Product D,1674,50,28,1.23,2024,10,1,1,4,Q2,Q3,Q1,Q1,Q5,Q1,Q1,33.48,59.785714285714285,1360.9756097560976,0.8270750988142292,167.4
2024-10-02,South,Product C,349,71,27,1.45,2024,10,2,2,4,Q1,Q4,Q1,Q1,Q5,Q1,Q2,4.915492957746479,12.925925925925926,240.6896551724138,0.1724308300395257,34.9
2024-10-03,West,Product C,773,3,32,3.06,2024,10,3,3,4,Q1,Q1,Q2,Q3,Q5,Q1,Q3,257.6666666666667,24.15625,252.6143790849673,0.38191699604743085,77.3
2024-10-04,North,Product D,4633,93,34,2.07,2024,10,4,4,4,Q5,Q5,Q2,Q2,Q5,Q1,Q3,49.81720430107527,136.26470588235293,2238.1642512077296,2.28903162055336,463.3
2024-10-05,North,Product A,2265,64,57,4.34,2024,10,5,5,4,Q3,Q4,Q4,Q5,Q5,Q1,Q4,35.390625,39.73684210526316,521.889400921659,1.1190711462450593,226.5
2024-10-06,East,Product E,870,44,35,1.06,2024,10,6,6,4,Q1,Q3,Q2,Q1,Q5,Q1,Q5,19.772727272727273,24.857142857142858,820.754716981132,0.4298418972332016,87.0
2024-10-07,West,Product B,4062,53,72,2.52,2024,10,7,0,4,Q5,Q3,Q5,Q2,Q5,Q1,Q1,76.64150943396227,56.416666666666664,1611.904761904762,2.0069169960474307,406.2
2024-10-08,West,Product E,4463,24,26,2.35,2024,10,8,1,4,Q5,Q2,Q1,Q2,Q5,Q2,Q1,185.95833333333334,171.65384615384616,1899.1489361702127,2.2050395256916997,446.3
2024-10-09,West,Product C,2084,60,-24,1.08,2024,10,9,2,4,Q2,Q3,Q1,Q1,Q5,Q2,Q2,34.733333333333334,-86.83333333333333,1929.6296296296296,1.0296442687747036,208.4
2024-10-10,East,Product D,1177,3,57,1.5,2024,10,10,3,4,Q1,Q1,Q4,Q1,Q5,Q2,Q3,392.3333333333333,20.649122807017545,784.6666666666666,0.5815217391304348,117.7
2024-10-11,South,Product C,335,20,31,2.65,2024,10,11,4,4,Q1,Q1,Q2,Q2,Q5,Q2,Q3,16.75,10.806451612903226,126.41509433962264,0.16551383399209485,33.5
2024-10-12,North,Product C,488,46,42,2.97,2024,10,12,5,4,Q1,Q3,Q3,Q3,Q5,Q2,Q4,10.608695652173912,11.619047619047619,164.3097643097643,0.24110671936758893,48.8
2024-10-13,East,Product B,3137,15,67,2.62,2024,10,13,6,4,Q4,Q1,Q5,Q2,Q5,Q2,Q5,209.13333333333333,46.82089552238806,1197.328244274809,1.549901185770751,313.7
2024-10-14,West,Product A,4958,25,39,3.12,2024,10,14,0,4,Q5,Q2,Q2,Q3,Q5,Q3,Q1,198.32,127.12820512820512,1589.102564102564,2.449604743083004,495.8
2024-10-15,North,Product A,1948,94,69,3.38,2024,10,15,1,4,Q2,Q5,Q5,Q4,Q5,Q3,Q1,20.72340425531915,28.231884057971016,576.3313609467456,0.9624505928853755,194.8
2024-10-16,North,Product B,4819,78,47,1.04,2024,10,16,2,4,Q5,Q4,Q3,Q1,Q5,Q3,Q2,61.782051282051285,102.53191489361703,4633.653846153846,2.380928853754941,481.9
2024-10-17,West,Product D,2914,71,37,2.86,2024,10,17,3,4,Q3,Q4,Q2,Q3,Q5,Q3,Q3,41.04225352112676,78.75675675675676,1018.8811188811189,1.4397233201581028,291.4
2024-10-18,West,Product E,3474,17,38,4.85,2024,10,18,4,4,Q4,Q1,Q2,Q5,Q5,Q3,Q3,204.35294117647058,91.42105263157895,716.2886597938145,1.716403162055336,347.4
2024-10-19,North,Product D,3378,84,61,3.08,2024,10,19,5,4,Q4,Q5,Q4,Q3,Q5,Q3,Q4,40.214285714285715,55.377049180327866,1096.7532467532467,1.6689723320158103,337.8
2024-10-20,North,Product E,1352,9,49,3.71,2024,10,20,6,4,Q2,Q1,Q3,Q4,Q5,Q4,Q5,150.22222222222223,27.591836734693878,364.42048517520215,0.6679841897233202,135.2
2024-10-21,South,Product A,4081,38,68,2.25,2024,10,21,0,4,Q5,Q2,Q5,Q2,Q5,Q4,Q1,107.39473684210526,60.01470588235294,1813.7777777777778,2.016304347826087,408.1
2024-10-22,South,Product C,4773,48,63,4.1,2024,10,22,1,4,Q5,Q3,Q5,Q4,Q5,Q4,Q1,99.4375,75.76190476190476,1164.1463414634147,2.358201581027668,477.3
2024-10-23,East,Product C,2222,60,66,4.09,2024,10,23,2,4,Q3,Q3,Q5,Q4,Q5,Q4,Q2,37.03333333333333,33.666666666666664,543.2762836185819,1.0978260869565217,222.2
2024-10-24,North,Product D,4630,63,73,3.09,2024,10,24,3,4,Q5,Q4,Q5,Q3,Q5,Q4,Q3,73.4920634920635,63.42465753424658,1498.3818770226537,2.2875494071146245,463.0
2024-10-25,South,Product B,2250,86,38,4.9,2024,10,25,4,4,Q3,Q5,Q2,Q5,Q5,Q4,Q3,26.162790697674417,59.21052631578947,459.1836734693877,1.1116600790513833,225.0
2024-10-26,North,Product E,4959,2,52,1.5,2024,10,26,5,4,Q5,Q1,Q4,Q1,Q5,Q5,Q4,2479.5,95.36538461538461,3306.0,2.450098814229249,495.9
2024-10-27,West,Product C,1429,88,49,1.07,2024,10,27,6,4,Q2,Q5,Q3,Q1,Q5,Q5,Q5,16.238636363636363,29.163265306122447,1335.5140186915887,0.7060276679841897,142.9
2024-10-28,South,Product D,1458,72,47,4.08,2024,10,28,0,4,Q2,Q4,Q3,Q4,Q5,Q5,Q1,20.25,31.02127659574468,357.3529411764706,0.7203557312252964,145.8
2024-10-29,West,Product B,2582,11,72,4.23,2024,10,29,1,4,Q3,Q1,Q5,Q5,Q5,Q5,Q1,234.72727272727272,35.861111111111114,610.401891252955,1.2756916996047432,258.2
2024-10-30,West,Product A,4642,64,56,1.48,2024,10,30,2,4,Q5,Q4,Q4,Q1,Q5,Q5,Q2,72.53125,82.89285714285714,3136.4864864864867,2.2934782608695654,464.2
2024-10-31,West,Product B,2117,77,66,2.06,2024,10,31,3,4,Q2,Q4,Q5,Q2,Q5,Q5,Q3,27.493506493506494,32.07575757575758,1027.6699029126214,1.0459486166007905,211.7
2024-11-01,East,Product A,1431,81,29,1.07,2024,11,1,4,4,Q2,Q4,Q1,Q1,Q5,Q1,Q3,17.666666666666668,49.3448275862069,1337.3831775700933,0.7070158102766798,130.0909090909091
2024-11-02,West,Product D,4444,72,58,2.17,2024,11,2,5,4,Q5,Q4,Q4,Q2,Q5,Q1,Q4,61.72222222222222,76.62068965517241,2047.926267281106,2.1956521739130435,404.0
2024-11-03,East,Product B,4361,21,64,4.09,2024,11,3,6,4,Q5,Q2,Q5,Q4,Q5,Q1,Q5,207.66666666666666,68.140625,1066.2591687041565,2.1546442687747036,396.45454545454544
2024-11-04,North,Product D,1458,18,35,3.07,2024,11,4,0,4,Q2,Q1,Q2,Q3,Q5,Q1,Q1,81.0,41.65714285714286,474.9185667752443,0.7203557312252964,132.54545454545453
2024-11-05,North,Product A,4737,94,38,3.0,2024,11,5,1,4,Q5,Q5,Q2,Q3,Q5,Q1,Q1,50.3936170212766,124.65789473684211,1579.0,2.3404150197628457,430.6363636363636
2024-11-06,South,Product C,4954,64,30,2.49,2024,11,6,2,4,Q5,Q4,Q2,Q2,Q5,Q1,Q2,77.40625,165.13333333333333,1989.5582329317267,2.447628458498024,450.3636363636364
2024-11-07,South,Product C,3277,82,38,1.01,2024,11,7,3,4,Q4,Q5,Q2,Q1,Q5,Q1,Q3,39.96341463414634,86.23684210526316,3244.5544554455446,1.6190711462450593,297.90909090909093
2024-11-08,East,Product A,2228,95,25,2.2,2024,11,8,4,4,Q3,Q5,Q1,Q2,Q5,Q2,Q3,23.45263157894737,89.12,1012.7272727272726,1.1007905138339922,202.54545454545453
2024-11-09,North,Product E,2280,38,63,3.59,2024,11,9,5,4,Q3,Q2,Q5,Q4,Q5,Q2,Q4,60.0,36.19047619047619,635.0974930362117,1.1264822134387351,207.27272727272728
2024-11-10,South,Product E,4992,32,57,4.9,2024,11,10,6,4,Q5,Q2,Q4,Q5,Q5,Q2,Q5,156.0,87.57894736842105,1018.7755102040816,2.466403162055336,453.8181818181818
2024-11-11,South,Product C,237,11,63,4.39,2024,11,11,0,4,Q1,Q1,Q5,Q5,Q5,Q2,Q1,21.545454545454547,3.761904761904762,53.98633257403189,0.11709486166007906,21.545454545454547
2024-11-12,South,Product C,3572,45,24,1.09,2024,11,12,1,4,Q4,Q3,Q1,Q1,Q5,Q2,Q1,79.37777777777778,148.83333333333334,3277.064220183486,1.7648221343873518,324.72727272727275
2024-11-13,North,Product B,2932,89,40,4.59,2024,11,13,2,4,Q3,Q5,Q3,Q5,Q5,Q2,Q2,32.943820224719104,73.3,638.7799564270152,1.448616600790514,266.54545454545456
2024-11-14,South,Product B,3679,33,61,4.13,2024,11,14,3,4,Q4,Q2,Q4,Q4,Q5,Q3,Q3,111.48484848484848,60.31147540983606,890.7990314769976,1.8176877470355732,334.45454545454544
2024-11-15,North,Product C,3131,41,49,3.0,2024,11,15,4,4,Q4,Q3,Q3,Q3,Q5,Q3,Q3,76.36585365853658,63.89795918367347,1043.6666666666667,1.5469367588932805,284.6363636363636
2024-11-16,West,Product E,4264,8,28,2.83,2024,11,16,5,4,Q5,Q1,Q1,Q3,Q5,Q3,Q4,533.0,152.28571428571428,1506.713780918728,2.1067193675889326,387.6363636363636
2024-11-17,West,Product B,2693,11,39,2.59,2024,11,17,6,4,Q3,Q1,Q2,Q2,Q5,Q3,Q5,244.8181818181818,69.05128205128206,1039.7683397683397,1.3305335968379446,244.8181818181818
2024-11-18,West,Product A,4400,86,39,2.21,2024,11,18,0,4,Q5,Q5,Q2,Q2,Q5,Q3,Q1,51.16279069767442,112.82051282051282,1990.9502262443439,2.1739130434782608,400.0
2024-11-19,East,Product B,3918,51,60,1.26,2024,11,19,1,4,Q4,Q3,Q4,Q1,Q5,Q3,Q1,76.82352941176471,65.3,3109.5238095238096,1.9357707509881423,356.1818181818182
